"Points:0","Points:1","Points:2"
-0.074214,0.051301,0.066831
-0.072658,0.051317,0.064577
-0.071103,0.051333,0.06231
-0.069547,0.05135,0.060031
-0.067991,0.051367,0.057739
-0.066436,0.051383,0.055434
-0.06488,0.0514,0.053116
-0.063288,0.051417,0.050786
-0.077325,0.050572,0.069072
-0.075769,0.050588,0.066831
-0.074214,0.050604,0.064577
-0.072658,0.050621,0.06231
-0.071103,0.050637,0.060031
-0.069547,0.050654,0.057739
-0.067991,0.050671,0.055434
-0.066436,0.050688,0.053116
-0.06488,0.050705,0.050786
-0.063288,0.050722,0.048442
-0.077325,0.049876,0.066831
-0.075769,0.049892,0.064577
-0.074214,0.049908,0.06231
-0.072658,0.049925,0.060031
-0.071103,0.049942,0.057739
-0.069547,0.049958,0.055434
-0.067991,0.049975,0.053116
-0.066436,0.049992,0.050786
-0.06488,0.050009,0.048442
-0.063288,0.050026,0.046085
0.00059577,0.0011986,0.17886
-0.00031055,0.0012107,0.1772
-0.0012169,0.0012228,0.17553
-0.0021232,0.001235,0.17385
-0.0030295,0.0012472,0.17217
-0.0039359,0.0012595,0.17047
-0.0048422,0.0012719,0.16877
-0.0057954,0.0012843,0.16706
0.00059577,0.00049816,0.1772
-0.00031055,0.00051028,0.17553
-0.0012169,0.00052246,0.17385
-0.0021232,0.0005347,0.17217
-0.0030295,0.000547,0.17047
-0.0039359,0.00055936,0.16877
-0.0048422,0.00057178,0.16706
-0.0057954,0.00058427,0.16534
0.00059577,-0.00020222,0.17553
-0.00031055,-0.00019004,0.17385
-0.0012169,-0.0001778,0.17217
-0.0021232,-0.0001655,0.17047
-0.0030295,-0.00015314,0.16877
-0.0039359,-0.00014072,0.16706
-0.0048422,-0.00012823,0.16534
-0.0057954,-0.00011569,0.16361
0.00059577,-0.00090254,0.17385
-0.00031055,-0.0008903,0.17217
-0.0012169,-0.000878,0.17047
-0.0021232,-0.00086564,0.16877
-0.0030295,-0.00085322,0.16706
-0.0039359,-0.00084073,0.16534
-0.0048422,-0.00082819,0.16361
-0.0057954,-0.00081557,0.16188
-0.0068044,0.0012968,0.16534
-0.0068044,0.00059681,0.16361
-0.0068044,-0.00010307,0.16188
-0.0068044,-0.0008029,0.16013
-0.0078336,0.0013093,0.16361
-0.0078336,0.00060943,0.16188
-0.0078336,-9.0397e-05,0.16013
-0.0078336,-0.00079016,0.15838
-0.008887,0.0013219,0.16188
-0.008887,0.0006221,0.16013
-0.008887,-7.7656e-05,0.15838
-0.008887,-0.00077735,0.15661
-0.009969,0.0013346,0.16013
-0.009969,0.00063484,0.15838
-0.009969,-6.485e-05,0.15661
-0.009969,-0.00076448,0.15484
-0.011084,0.0013473,0.15838
-0.011084,0.00064765,0.15661
-0.011084,-5.1979e-05,0.15484
-0.011084,-0.00075154,0.15306
-0.012239,0.0013602,0.15661
-0.012239,0.00066052,0.15484
-0.012239,-3.9041e-05,0.15306
-0.012239,-0.00073854,0.15127
-0.013438,0.001373,0.15484
-0.013438,0.00067346,0.15306
-0.013438,-2.6038e-05,0.15127
-0.013438,-0.00072547,0.14947
-0.014689,0.001386,0.15306
-0.014689,0.00068646,0.15127
-0.014689,-1.2967e-05,0.14947
-0.014689,-0.00071233,0.14766
-0.015999,0.001399,0.15127
-0.015999,0.00069953,0.14947
-0.015999,1.7124e-07,0.14766
-0.015999,-0.00069912,0.14584
-0.017378,0.001412,0.14947
-0.017378,0.00071267,0.14766
-0.017378,1.3377e-05,0.14584
-0.017378,-0.00068585,0.14401
-0.018769,0.0014245,0.14766
-0.018777,0.00072527,0.14584
-0.018784,2.6116e-05,0.14401
-0.018791,-0.00067297,0.14217
-0.020075,0.0014605,0.14584
-0.020111,0.00076255,0.14401
-0.020148,6.4685e-05,0.14217
-0.020185,-0.00063311,0.14033
-0.021262,0.0015678,0.14401
-0.021351,0.00087475,0.14217
-0.021439,0.00018182,0.14033
-0.021528,-0.00051104,0.13847
-0.022396,0.001772,0.14217
-0.022544,0.0010892,0.14033
-0.022692,0.00040637,0.13847
-0.02284,-0.00027635,0.1366
-0.023528,0.0020778,0.14033
-0.023736,0.0014104,0.13847
-0.023944,0.00074301,0.1366
-0.024151,7.573e-05,0.13473
-0.024648,0.0024866,0.13847
-0.024914,0.0018401,0.1366
-0.025181,0.0011936,0.13473
-0.025447,0.00054715,0.13284
-0.025741,0.0029985,0.1366
-0.026065,0.0023782,0.13473
-0.026389,0.001758,0.13284
-0.026712,0.0011378,0.13094
-0.026795,0.003611,0.13473
-0.027174,0.0030222,0.13284
-0.027553,0.0024335,0.13094
-0.027932,0.0018448,0.12904
-0.027797,0.0043198,0.13284
-0.028229,0.0037675,0.13094
-0.02866,0.0032154,0.12904
-0.029092,0.0026633,0.12712
-0.028735,0.0051183,0.13094
-0.029216,0.0046073,0.12904
-0.029697,0.0040965,0.12712
-0.030178,0.0035857,0.1252
-0.029599,0.0059983,0.12904
-0.030125,0.0055329,0.12712
-0.030651,0.0050675,0.1252
-0.031177,0.0046023,0.12326
-0.030378,0.0069497,0.12712
-0.030946,0.0065336,0.1252
-0.031513,0.0061176,0.12326
-0.03208,0.0057017,0.12131
-0.031067,0.0079615,0.1252
-0.03167,0.0075978,0.12326
-0.032274,0.0072342,0.12131
-0.032877,0.0068707,0.11935
-0.031659,0.0090211,0.12326
-0.032293,0.0087124,0.12131
-0.032927,0.0084038,0.11935
-0.033562,0.0080953,0.11739
-0.03215,0.010116,0.12131
-0.03281,0.0098641,0.11935
-0.03347,0.0096123,0.11739
-0.034131,0.0093606,0.11541
-0.03254,0.011233,0.11935
-0.033221,0.011039,0.11739
-0.033901,0.010846,0.11541
-0.034582,0.010652,0.11342
-0.032829,0.01236,0.11739
-0.033525,0.012225,0.11541
-0.034221,0.012089,0.11342
-0.034917,0.011954,0.11142
-0.033026,0.013549,0.11541
-0.033731,0.013465,0.11342
-0.034437,0.013381,0.11142
-0.035142,0.013297,0.10941
-0.03318,0.015061,0.11342
-0.033889,0.015007,0.11142
-0.034598,0.014952,0.10941
-0.035307,0.014897,0.10739
-0.033341,0.01692,0.11142
-0.03405,0.016873,0.10941
-0.03476,0.016825,0.10739
-0.03547,0.016778,0.10536
-0.033511,0.018879,0.10941
-0.034221,0.018832,0.10739
-0.03493,0.018784,0.10536
-0.03564,0.018737,0.10332
-0.033684,0.020868,0.10739
-0.034393,0.020821,0.10536
-0.035103,0.020774,0.10332
-0.035813,0.020726,0.10126
-0.033858,0.022882,0.10536
-0.034568,0.022835,0.10332
-0.035278,0.022788,0.10126
-0.035988,0.022741,0.099196
-0.034035,0.024917,0.10332
-0.034745,0.02487,0.10126
-0.035455,0.024823,0.099196
-0.036165,0.024776,0.09712
-0.034213,0.026968,0.10126
-0.034923,0.026921,0.099196
-0.035633,0.026874,0.09712
-0.036343,0.026827,0.095032
-0.034392,0.02903,0.099196
-0.035102,0.028983,0.09712
-0.035812,0.028936,0.095032
-0.036522,0.028889,0.092934
-0.034572,0.031098,0.09712
-0.035282,0.031051,0.095032
-0.035992,0.031004,0.092934
-0.036701,0.030957,0.090823
-0.034752,0.033165,0.095032
-0.035461,0.033119,0.092934
-0.036171,0.033072,0.090823
-0.036881,0.033025,0.088701
-0.034931,0.035229,0.092934
-0.035641,0.035182,0.090823
-0.03635,0.035135,0.088701
-0.03706,0.035089,0.086568
-0.035109,0.037282,0.090823
-0.035819,0.037236,0.088701
-0.036529,0.037189,0.086568
-0.037238,0.037142,0.084423
-0.035286,0.039321,0.088701
-0.035996,0.039274,0.086568
-0.036706,0.039228,0.084423
-0.037415,0.039181,0.082266
-0.035485,0.041539,0.086568
-0.036192,0.041471,0.084423
-0.036899,0.041403,0.082266
-0.037607,0.041334,0.080097
-0.035842,0.043811,0.084423
-0.036531,0.043656,0.082266
-0.037219,0.043502,0.080097
-0.037908,0.043348,0.077916
-0.036657,0.046041,0.082266
-0.037292,0.045744,0.080097
-0.037926,0.045447,0.077916
-0.03856,0.045151,0.075724
-0.038062,0.048192,0.080097
-0.0386,0.04775,0.077916
-0.039139,0.047307,0.075724
-0.039677,0.046865,0.073519
-0.039947,0.049935,0.077916
-0.040356,0.049375,0.075724
-0.040766,0.048815,0.073519
-0.041176,0.048255,0.071302
-0.042196,0.051164,0.075724
-0.042453,0.050521,0.073519
-0.042709,0.049878,0.071302
-0.042965,0.049235,0.069072
-0.044474,0.051799,0.073519
-0.044583,0.051115,0.071302
-0.044692,0.05043,0.069072
-0.044801,0.049745,0.066831
-0.046823,0.051974,0.071302
-0.046845,0.051279,0.069072
-0.046867,0.050583,0.066831
-0.046889,0.049888,0.064577
-0.049114,0.051997,0.069072
-0.049114,0.051301,0.066831
-0.049114,0.050604,0.064577
-0.049114,0.049908,0.06231
-0.051104,0.052013,0.066831
-0.051104,0.051317,0.064577
-0.051104,0.050621,0.06231
-0.051104,0.049925,0.060031
-0.053007,0.052029,0.064577
-0.053007,0.051333,0.06231
-0.053007,0.050637,0.060031
-0.053007,0.049942,0.057739
-0.054836,0.052046,0.06231
-0.054836,0.05135,0.060031
-0.054836,0.050654,0.057739
-0.054836,0.049958,0.055434
-0.056604,0.052062,0.060031
-0.056604,0.051367,0.057739
-0.056604,0.050671,0.055434
-0.056604,0.049975,0.053116
-0.058321,0.052079,0.057739
-0.058321,0.051383,0.055434
-0.058321,0.050688,0.053116
-0.058321,0.049992,0.050786
-0.06,0.052096,0.055434
-0.06,0.0514,0.053116
-0.06,0.050705,0.050786
-0.06,0.050009,0.048442
-0.061652,0.052113,0.053116
-0.061652,0.051417,0.050786
-0.061652,0.050722,0.048442
-0.061652,0.050026,0.046085
-0.077325,0.051981,0.071302
-0.075769,0.051997,0.069072
-0.074214,0.052013,0.066831
-0.072658,0.052029,0.064577
-0.071103,0.052046,0.06231
-0.069547,0.052062,0.060031
-0.067991,0.052079,0.057739
-0.066436,0.052096,0.055434
-0.06488,0.052113,0.053116
-0.063288,0.05213,0.050786
-0.077325,0.051284,0.069072
-0.075769,0.051301,0.066831
-0.074214,0.051317,0.064577
-0.072658,0.051333,0.06231
-0.071103,0.05135,0.060031
-0.069547,0.051367,0.057739
-0.067991,0.051383,0.055434
-0.066436,0.0514,0.053116
-0.06488,0.051417,0.050786
-0.063288,0.051434,0.048442
-0.077325,0.050588,0.066831
-0.075769,0.050604,0.064577
-0.074214,0.050621,0.06231
-0.072658,0.050637,0.060031
-0.071103,0.050654,0.057739
-0.069547,0.050671,0.055434
-0.067991,0.050688,0.053116
-0.066436,0.050705,0.050786
-0.06488,0.050722,0.048442
-0.063288,0.050739,0.046085
-0.077325,0.049892,0.064577
-0.075769,0.049908,0.06231
-0.074214,0.049925,0.060031
-0.072658,0.049942,0.057739
-0.071103,0.049958,0.055434
-0.069547,0.049975,0.053116
-0.067991,0.049992,0.050786
-0.066436,0.050009,0.048442
-0.06488,0.050026,0.046085
-0.063288,0.050043,0.043715
0.00059577,0.0012107,0.1772
-0.00031055,0.0012228,0.17553
-0.0012169,0.001235,0.17385
-0.0021232,0.0012472,0.17217
-0.0030295,0.0012595,0.17047
-0.0039359,0.0012719,0.16877
-0.0048422,0.0012843,0.16706
-0.0057954,0.0012968,0.16534
0.00059577,0.00051028,0.17553
-0.00031055,0.00052246,0.17385
-0.0012169,0.0005347,0.17217
-0.0021232,0.000547,0.17047
-0.0030295,0.00055936,0.16877
-0.0039359,0.00057178,0.16706
-0.0048422,0.00058427,0.16534
-0.0057954,0.00059681,0.16361
0.00059577,-0.00019004,0.17385
-0.00031055,-0.0001778,0.17217
-0.0012169,-0.0001655,0.17047
-0.0021232,-0.00015314,0.16877
-0.0030295,-0.00014072,0.16706
-0.0039359,-0.00012823,0.16534
-0.0048422,-0.00011569,0.16361
-0.0057954,-0.00010307,0.16188
0.00059577,-0.0008903,0.17217
-0.00031055,-0.000878,0.17047
-0.0012169,-0.00086564,0.16877
-0.0021232,-0.00085322,0.16706
-0.0030295,-0.00084073,0.16534
-0.0039359,-0.00082819,0.16361
-0.0048422,-0.00081557,0.16188
-0.0057954,-0.0008029,0.16013
-0.0068044,0.0013093,0.16361
-0.0068044,0.00060943,0.16188
-0.0068044,-9.0397e-05,0.16013
-0.0068044,-0.00079016,0.15838
-0.0078336,0.0013219,0.16188
-0.0078336,0.0006221,0.16013
-0.0078336,-7.7656e-05,0.15838
-0.0078336,-0.00077735,0.15661
-0.008887,0.0013346,0.16013
-0.008887,0.00063484,0.15838
-0.008887,-6.485e-05,0.15661
-0.008887,-0.00076448,0.15484
-0.009969,0.0013473,0.15838
-0.009969,0.00064765,0.15661
-0.009969,-5.1979e-05,0.15484
-0.009969,-0.00075154,0.15306
-0.011084,0.0013602,0.15661
-0.011084,0.00066052,0.15484
-0.011084,-3.9041e-05,0.15306
-0.011084,-0.00073854,0.15127
-0.012239,0.001373,0.15484
-0.012239,0.00067346,0.15306
-0.012239,-2.6038e-05,0.15127
-0.012239,-0.00072547,0.14947
-0.013438,0.001386,0.15306
-0.013438,0.00068646,0.15127
-0.013438,-1.2967e-05,0.14947
-0.013438,-0.00071233,0.14766
-0.014689,0.001399,0.15127
-0.014689,0.00069953,0.14947
-0.014689,1.7124e-07,0.14766
-0.014689,-0.00069912,0.14584
-0.015999,0.001412,0.14947
-0.015999,0.00071267,0.14766
-0.015999,1.3377e-05,0.14584
-0.015999,-0.00068585,0.14401
-0.017378,0.0014252,0.14766
-0.017378,0.00072588,0.14584
-0.017378,2.6652e-05,0.14401
-0.017378,-0.0006725,0.14217
-0.018769,0.0014377,0.14584
-0.018777,0.00073854,0.14401
-0.018784,3.946e-05,0.14217
-0.018791,-0.00065955,0.14033
-0.020075,0.0014738,0.14401
-0.020111,0.00077589,0.14217
-0.020148,7.8098e-05,0.14033
-0.020185,-0.00061963,0.13847
-0.021262,0.0015811,0.14217
-0.021351,0.00088817,0.14033
-0.021439,0.0001953,0.13847
-0.021528,-0.00049749,0.1366
-0.022396,0.0017855,0.14033
-0.022544,0.0011027,0.13847
-0.022692,0.00041993,0.1366
-0.02284,-0.00026273,0.13473
-0.023528,0.0020913,0.13847
-0.023736,0.0014239,0.1366
-0.023944,0.00075663,0.13473
-0.024151,8.9426e-05,0.13284
-0.024648,0.0025002,0.1366
-0.024914,0.0018537,0.13473
-0.025181,0.0012073,0.13284
-0.025447,0.00056091,0.13094
-0.025741,0.0030121,0.13473
-0.026065,0.0023919,0.13284
-0.026389,0.0017717,0.13094
-0.026712,0.0011516,0.12904
-0.026795,0.0036246,0.13284
-0.027174,0.0030359,0.13094
-0.027553,0.0024473,0.12904
-0.027932,0.0018587,0.12712
-0.027797,0.0043335,0.13094
-0.028229,0.0037814,0.12904
-0.02866,0.0032293,0.12712
-0.029092,0.0026773,0.1252
-0.028735,0.0051321,0.12904
-0.029216,0.0046212,0.12712
-0.029697,0.0041105,0.1252
-0.030178,0.0035998,0.12326
-0.029599,0.0060122,0.12712
-0.030125,0.0055468,0.1252
-0.030651,0.0050816,0.12326
-0.031177,0.0046164,0.12131
-0.030378,0.0069637,0.1252
-0.030946,0.0065477,0.12326
-0.031513,0.0061318,0.12131
-0.03208,0.0057159,0.11935
-0.031067,0.0079755,0.12326
-0.03167,0.0076119,0.12131
-0.032274,0.0072484,0.11935
-0.032877,0.006885,0.11739
-0.031659,0.0090353,0.12131
-0.032293,0.0087266,0.11935
-0.032927,0.0084181,0.11739
-0.033562,0.0081096,0.11541
-0.03215,0.01013,0.11935
-0.03281,0.0098784,0.11739
-0.03347,0.0096267,0.11541
-0.034131,0.0093751,0.11342
-0.03254,0.011248,0.11739
-0.033221,0.011054,0.11541
-0.033901,0.01086,0.11342
-0.034582,0.010666,0.11142
-0.032829,0.012374,0.11541
-0.033525,0.012239,0.11342
-0.034221,0.012104,0.11142
-0.034917,0.011969,0.10941
-0.033026,0.013564,0.11342
-0.033731,0.01348,0.11142
-0.034437,0.013396,0.10941
-0.035142,0.013312,0.10739
-0.03318,0.015076,0.11142
-0.033889,0.015021,0.10941
-0.034598,0.014966,0.10739
-0.035307,0.014912,0.10536
-0.033341,0.016935,0.10941
-0.03405,0.016887,0.10739
-0.03476,0.01684,0.10536
-0.03547,0.016793,0.10332
-0.033511,0.018894,0.10739
-0.034221,0.018847,0.10536
-0.03493,0.018799,0.10332
-0.03564,0.018752,0.10126
-0.033684,0.020883,0.10536
-0.034393,0.020836,0.10332
-0.035103,0.020788,0.10126
-0.035813,0.020741,0.099196
-0.033858,0.022897,0.10332
-0.034568,0.02285,0.10126
-0.035278,0.022803,0.099196
-0.035988,0.022756,0.09712
-0.034035,0.024932,0.10126
-0.034745,0.024885,0.099196
-0.035455,0.024838,0.09712
-0.036165,0.024791,0.095032
-0.034213,0.026983,0.099196
-0.034923,0.026936,0.09712
-0.035633,0.026889,0.095032
-0.036343,0.026843,0.092934
-0.034392,0.029045,0.09712
-0.035102,0.028998,0.095032
-0.035812,0.028951,0.092934
-0.036522,0.028905,0.090823
-0.034572,0.031113,0.095032
-0.035282,0.031066,0.092934
-0.035992,0.031019,0.090823
-0.036701,0.030972,0.088701
-0.034752,0.033181,0.092934
-0.035461,0.033134,0.090823
-0.036171,0.033087,0.088701
-0.036881,0.033041,0.086568
-0.034931,0.035244,0.090823
-0.035641,0.035197,0.088701
-0.03635,0.035151,0.086568
-0.03706,0.035104,0.084423
-0.035109,0.037298,0.088701
-0.035819,0.037251,0.086568
-0.036529,0.037205,0.084423
-0.037238,0.037158,0.082266
-0.035286,0.039337,0.086568
-0.035996,0.03929,0.084423
-0.036706,0.039244,0.082266
-0.037415,0.039197,0.080097
-0.035485,0.041555,0.084423
-0.036192,0.041487,0.082266
-0.036899,0.041418,0.080097
-0.037607,0.04135,0.077916
-0.035842,0.043826,0.082266
-0.036531,0.043672,0.080097
-0.037219,0.043518,0.077916
-0.037908,0.043364,0.075724
-0.036657,0.046057,0.080097
-0.037292,0.04576,0.077916
-0.037926,0.045463,0.075724
-0.03856,0.045167,0.073519
-0.038062,0.048208,0.077916
-0.0386,0.047766,0.075724
-0.039139,0.047323,0.073519
-0.039677,0.046881,0.071302
-0.039947,0.049951,0.075724
-0.040356,0.049391,0.073519
-0.040766,0.048831,0.071302
-0.041176,0.048271,0.069072
-0.042196,0.05118,0.073519
-0.042453,0.050537,0.071302
-0.042709,0.049894,0.069072
-0.042965,0.049252,0.066831
-0.044474,0.051816,0.071302
-0.044583,0.051131,0.069072
-0.044692,0.050446,0.066831
-0.044801,0.049761,0.064577
-0.046823,0.051991,0.069072
-0.046845,0.051295,0.066831
-0.046867,0.0506,0.064577
-0.046889,0.049904,0.06231
-0.049114,0.052013,0.066831
-0.049114,0.051317,0.064577
-0.049114,0.050621,0.06231
-0.049114,0.049925,0.060031
-0.051104,0.052029,0.064577
-0.051104,0.051333,0.06231
-0.051104,0.050637,0.060031
-0.051104,0.049942,0.057739
-0.053007,0.052046,0.06231
-0.053007,0.05135,0.060031
-0.053007,0.050654,0.057739
-0.053007,0.049958,0.055434
-0.054836,0.052062,0.060031
-0.054836,0.051367,0.057739
-0.054836,0.050671,0.055434
-0.054836,0.049975,0.053116
-0.056604,0.052079,0.057739
-0.056604,0.051383,0.055434
-0.056604,0.050688,0.053116
-0.056604,0.049992,0.050786
-0.058321,0.052096,0.055434
-0.058321,0.0514,0.053116
-0.058321,0.050705,0.050786
-0.058321,0.050009,0.048442
-0.06,0.052113,0.053116
-0.06,0.051417,0.050786
-0.06,0.050722,0.048442
-0.06,0.050026,0.046085
-0.061652,0.05213,0.050786
-0.061652,0.051434,0.048442
-0.061652,0.050739,0.046085
-0.061652,0.050043,0.043715
-0.077325,0.051997,0.069072
-0.075769,0.052013,0.066831
-0.074214,0.052029,0.064577
-0.072658,0.052046,0.06231
-0.071103,0.052062,0.060031
-0.069547,0.052079,0.057739
-0.067991,0.052096,0.055434
-0.066436,0.052113,0.053116
-0.06488,0.05213,0.050786
-0.063288,0.052147,0.048442
-0.077325,0.051301,0.066831
-0.075769,0.051317,0.064577
-0.074214,0.051333,0.06231
-0.072658,0.05135,0.060031
-0.071103,0.051367,0.057739
-0.069547,0.051383,0.055434
-0.067991,0.0514,0.053116
-0.066436,0.051417,0.050786
-0.06488,0.051434,0.048442
-0.063288,0.051451,0.046085
-0.077325,0.050604,0.064577
-0.075769,0.050621,0.06231
-0.074214,0.050637,0.060031
-0.072658,0.050654,0.057739
-0.071103,0.050671,0.055434
-0.069547,0.050688,0.053116
-0.067991,0.050705,0.050786
-0.066436,0.050722,0.048442
-0.06488,0.050739,0.046085
-0.063288,0.050756,0.043715
-0.077325,0.049908,0.06231
-0.075769,0.049925,0.060031
-0.074214,0.049942,0.057739
-0.072658,0.049958,0.055434
-0.071103,0.049975,0.053116
-0.069547,0.049992,0.050786
-0.067991,0.050009,0.048442
-0.066436,0.050026,0.046085
-0.06488,0.050043,0.043715
-0.063288,0.050061,0.041332
0.00059577,0.0012228,0.17553
-0.00031055,0.001235,0.17385
-0.0012169,0.0012472,0.17217
-0.0021232,0.0012595,0.17047
-0.0030295,0.0012719,0.16877
-0.0039359,0.0012843,0.16706
-0.0048422,0.0012968,0.16534
-0.0057954,0.0013093,0.16361
0.00059577,0.00052246,0.17385
-0.00031055,0.0005347,0.17217
-0.0012169,0.000547,0.17047
-0.0021232,0.00055936,0.16877
-0.0030295,0.00057178,0.16706
-0.0039359,0.00058427,0.16534
-0.0048422,0.00059681,0.16361
-0.0057954,0.00060943,0.16188
0.00059577,-0.0001778,0.17217
-0.00031055,-0.0001655,0.17047
-0.0012169,-0.00015314,0.16877
-0.0021232,-0.00014072,0.16706
-0.0030295,-0.00012823,0.16534
-0.0039359,-0.00011569,0.16361
-0.0048422,-0.00010307,0.16188
-0.0057954,-9.0397e-05,0.16013
0.00059577,-0.000878,0.17047
-0.00031055,-0.00086564,0.16877
-0.0012169,-0.00085322,0.16706
-0.0021232,-0.00084073,0.16534
-0.0030295,-0.00082819,0.16361
-0.0039359,-0.00081557,0.16188
-0.0048422,-0.0008029,0.16013
-0.0057954,-0.00079016,0.15838
-0.0068044,0.0013219,0.16188
-0.0068044,0.0006221,0.16013
-0.0068044,-7.7656e-05,0.15838
-0.0068044,-0.00077735,0.15661
-0.0078336,0.0013346,0.16013
-0.0078336,0.00063484,0.15838
-0.0078336,-6.485e-05,0.15661
-0.0078336,-0.00076448,0.15484
-0.008887,0.0013473,0.15838
-0.008887,0.00064765,0.15661
-0.008887,-5.1979e-05,0.15484
-0.008887,-0.00075154,0.15306
-0.009969,0.0013602,0.15661
-0.009969,0.00066052,0.15484
-0.009969,-3.9041e-05,0.15306
-0.009969,-0.00073854,0.15127
-0.011084,0.001373,0.15484
-0.011084,0.00067346,0.15306
-0.011084,-2.6038e-05,0.15127
-0.011084,-0.00072547,0.14947
-0.012239,0.001386,0.15306
-0.012239,0.00068646,0.15127
-0.012239,-1.2967e-05,0.14947
-0.012239,-0.00071233,0.14766
-0.013438,0.001399,0.15127
-0.013438,0.00069953,0.14947
-0.013438,1.7124e-07,0.14766
-0.013438,-0.00069912,0.14584
-0.014689,0.001412,0.14947
-0.014689,0.00071267,0.14766
-0.014689,1.3377e-05,0.14584
-0.014689,-0.00068585,0.14401
-0.015999,0.0014252,0.14766
-0.015999,0.00072588,0.14584
-0.015999,2.6652e-05,0.14401
-0.015999,-0.0006725,0.14217
-0.017378,0.0014384,0.14584
-0.017378,0.00073915,0.14401
-0.017378,3.9995e-05,0.14217
-0.017378,-0.00065909,0.14033
-0.018769,0.001451,0.14401
-0.018777,0.00075188,0.14217
-0.018784,5.2872e-05,0.14033
-0.018791,-0.00064607,0.13847
-0.020075,0.0014871,0.14217
-0.020111,0.00078931,0.14033
-0.020148,9.1581e-05,0.13847
-0.020185,-0.00060607,0.1366
-0.021262,0.0015945,0.14033
-0.021351,0.00090165,0.13847
-0.021439,0.00020886,0.1366
-0.021528,-0.00048386,0.13473
-0.022396,0.0017989,0.13847
-0.022544,0.0011162,0.1366
-0.022692,0.00043355,0.13473
-0.02284,-0.00024903,0.13284
-0.023528,0.0021048,0.1366
-0.023736,0.0014375,0.13473
-0.023944,0.00077033,0.13284
-0.024151,0.00010319,0.13094
-0.024648,0.0025138,0.13473
-0.024914,0.0018674,0.13284
-0.025181,0.001221,0.13094
-0.025447,0.00057475,0.12904
-0.025741,0.0030258,0.13284
-0.026065,0.0024057,0.13094
-0.026389,0.0017856,0.12904
-0.026712,0.0011656,0.12712
-0.026795,0.0036384,0.13094
-0.027174,0.0030498,0.12904
-0.027553,0.0024612,0.12712
-0.027932,0.0018727,0.1252
-0.027797,0.0043474,0.12904
-0.028229,0.0037953,0.12712
-0.02866,0.0032433,0.1252
-0.029092,0.0026914,0.12326
-0.028735,0.005146,0.12712
-0.029216,0.0046352,0.1252
-0.029697,0.0041245,0.12326
-0.030178,0.0036139,0.12131
-0.029599,0.0060262,0.1252
-0.030125,0.0055609,0.12326
-0.030651,0.0050957,0.12131
-0.031177,0.0046306,0.11935
-0.030378,0.0069778,0.12326
-0.030946,0.0065618,0.12131
-0.031513,0.006146,0.11935
-0.03208,0.0057302,0.11739
-0.031067,0.0079897,0.12131
-0.03167,0.0076262,0.11935
-0.032274,0.0072627,0.11739
-0.032877,0.0068994,0.11541
-0.031659,0.0090495,0.11935
-0.032293,0.0087409,0.11739
-0.032927,0.0084325,0.11541
-0.033562,0.0081241,0.11342
-0.03215,0.010145,0.11739
-0.03281,0.0098928,0.11541
-0.03347,0.0096411,0.11342
-0.034131,0.0093896,0.11142
-0.03254,0.011262,0.11541
-0.033221,0.011068,0.11342
-0.033901,0.010875,0.11142
-0.034582,0.010681,0.10941
-0.032829,0.012389,0.11342
